probe,SYN-OED-001,SYN-OED-002,SYN-OED-003,SYN-OED-004,SYN-OED-005,SYN-OED-006,SYN-OED-007,SYN-OED-008,SYN-OED-009,SYN-OED-010,SYN-OED-011,SYN-OED-012,SYN-OED-013,SYN-OED-014,SYN-OED-015,SYN-OED-016,SYN-OED-017,SYN-OED-018,SYN-OED-019,SYN-OED-020,SYN-OED-021,SYN-OED-022,SYN-OED-023,SYN-OED-024,SYN-OED-025,SYN-OED-026,SYN-OED-027,SYN-OED-028
cgSYN000011,-2.995196834991222,-6.6293566200796095,-3.3183720135929957,-2.7812379338126787,-3.5063474781444692,-2.999463042203372,-4.02010910660329,-5.881235404706698,-4.0305158553455085,-3.958414318633702,-6.6293566200796095,-1.834413240088167,-2.2902402340777317,-3.836553700415534,-4.18880965690659,-6.6293566200796095,-2.8620124571456365,-2.763320211875643,-2.467096640145184,-2.417889149028529,-4.101022075482201,-5.086318457314179,-4.519845101462021,-3.2456622917322004,-2.7461745036241965,-2.179762727559599,-4.046964157505681,-2.031292872532754
cgSYN000012,0.13891038676889367,-0.15182757764082178,-0.0931872928598904,-0.5288600687529769,0.14827286052187824,0.2457855993716569,-0.06646800569255404,-0.39201064588543844,-0.6219212130995168,-0.008888281096197301,-0.8346117908368156,-0.187553071148668,-0.5747800594535614,0.16378481973424616,-0.3170448074379683,-0.23355043932567607,-0.18311228832358378,-0.1198527390553825,-0.2818057866748619,-0.3985083101792432,-0.06748470777801878,0.2617721942013583,-0.5863220290614085,-0.489196606377957,-0.4140609128453038,-0.10251849336523029,0.6725863441645782,0.5516794245319601
cgSYN000013,-0.8136637407660586,-0.8601038557327283,-0.24937652204063843,-0.23387451106027005,-0.477169852477205,-0.2457942534471071,-0.2581514303055493,-0.8585263165820354,-0.3429373058241032,-0.49502412343976093,-0.27938877353783426,-0.12635023268980006,-0.03933447892563993,-0.8654992828385334,-0.1207218849219363,-0.800492254680163,-0.85300393284985,-0.6625054814298887,-0.5991960043245096,-0.11096608912785874,-0.7925402926020839,-0.23895026953537318,-0.5768977717560374,-0.5941882106092709,-0.01378161657100601,0.48395316721444753,0.036018508354445,0.6974351318069535
cgSYN000014,0.7978322377466209,0.46446985501125654,0.5975637061657548,0.5660388194767848,0.46153133696063714,0.37998204065757846,0.9705347528865174,0.3618406105838887,0.022673263728936934,-0.28364187055562595,0.5475469973894157,-0.23261402697726388,-0.19042854781107402,0.15526062817350453,0.9158556268337914,0.1453720927753159,0.2537752376275091,0.19438946988615255,-0.0036574876358714693,-0.31616852709936233,0.4954927002347271,0.7959038315660514,0.4674035206535569,0.5963251317480194,0.4244279936889039,0.8044764910206277,0.9023319964548778,0.866445997598506
cgSYN000015,0.6019615193036977,0.1401545329568144,0.8708851055190061,0.39007629189201204,-0.11228799596804206,0.2357757986618482,0.3307173266835282,0.19416008310998617,-0.43125177867208997,0.4358494082850842,0.3128474317663547,0.7012652971331752,0.035331883902451816,0.5657764653236939,0.12620350528926957,0.960299693074544,-0.030930725796228943,0.7665545943806596,0.30703407498105967,0.6713943305599914,0.513732048723439,0.1899204103725766,0.5940278533109835,0.6351555672052227,0.30940813682964763,1.0404609555788775,0.7635360849163775,1.3166576886337484
cgSYN000016,-0.7820173294205063,-2.844774117102588,-1.4855690426440207,-2.18671823110474,-2.7457879917076107,-1.6660799384743905,-2.486462023077687,-2.4001272956279815,-2.046833973406019,-2.543942049526855,-2.8808745392287283,-2.500543829556982,-3.8828055696078225,-1.9744970180128756,-1.6118742561695734,-2.3635621223308467,-2.412989253218363,-1.3182833644381529,-2.5926428799405596,-2.1395289345952433,-1.7233305419744174,-2.077865298983483,-1.616003314452006,-1.783880503310953,-2.513273723156401,-1.485128598580265,-1.0991561005072061,-0.7931105366974178
cgSYN000017,0.6430099395415553,0.27659629268186675,0.9373817784278117,0.09614637373501521,0.7004451519449443,0.34693544365440004,-0.06595705973022623,0.6109915722022792,-0.17231942474786344,0.2917171519718308,0.14359478806037596,0.2388307561354632,0.41661880899317144,0.11122150970234404,0.32152444434342825,0.25165092899534497,0.615493188522576,-0.3131218606086484,0.12264387358987916,-0.07009574704700991,-0.18171871497066341,0.07268572588812522,0.5539507817078385,0.6803979396509273,-0.44776227994286355,0.8975431009674072,1.2110939503576927,0.5081991843708106
cgSYN000018,-1.71005185129205,-2.483626538195865,-1.3450464718230206,-1.4503879466834864,-1.272971289095927,-1.408252646396832,-1.1775528598143157,-1.128006188654175,-2.281065415087519,-1.3021385506746475,-0.7528589219040185,-1.8699017124232615,-1.9419518159295763,-2.549394350162467,-1.164086625329114,-1.442976495380103,-1.5570550170014412,-1.8970508849001733,-1.2545586509712623,-1.4120729629168756,-2.1271115967136796,-1.3566664748372728,-1.6722442445371202,-1.5994730682633094,-1.7985071427939667,-1.1930226886166562,-1.035365991082883,-0.10977642470783266
cgSYN000019,0.523402616088384,0.61613839501725,0.28504460354731487,0.8496652464091632,0.3445850567582239,0.5009567035796701,0.25398769125394427,0.6596820155554086,0.6880790225977224,0.8547584081767461,0.8213289673544193,1.3500055227291026,1.1822928688717849,0.5931297489905526,0.26448450687699837,0.49002926648367484,0.7651118144965497,1.1667615551820305,0.04034266326509785,0.7258254090319928,0.6780870920253228,0.07897255750841331,0.12521885874288988,1.228084741363235,0.6245413658228847,0.9455923042008171,1.313952154020671,0.9352946088777957
cgSYN000020,0.43533299394442976,-0.38478509907583713,-0.18013314182419768,-0.6842954376276476,-0.042586336505692775,-0.07725745812998576,-0.5619554189044826,0.08107344185298972,-0.7399247324873356,-0.4500171942521291,-0.7984709517525738,-0.8982624791857406,0.10363541370096126,0.11739122295064208,-0.02690548217901323,1.0360989470970154,-0.07902302542518927,-0.6328457606887985,-0.22877122631129895,-0.5611079715195945,-0.3633638163912774,-0.48114212452484234,-0.2650817742547766,0.08180165026329367,-0.4242443798002662,-0.18225889402855358,0.4174657353830061,0.613583130158421
cgSYN000021,-1.5401588783844995,-1.13818117142898,-1.583706266228898,-1.4591568173368965,-1.6558866950999636,-1.3800928935141192,-2.0996650460139996,-1.3670815067609936,-1.3429324906541913,-1.764777988276637,-1.3684983203267247,-2.5066593365994216,-1.6084765921724598,-2.1630300690843858,-2.6862696347167283,-1.7999538522343816,-1.4461853083133582,-1.24215103878066,-0.7030225201006675,-1.7323351050487996,-1.9428023590443184,-1.185849572795595,-2.036491299369422,-1.774893562097851,-1.1336878060218731,-0.27703292777303956,-1.2377521350811311,-0.930479588388069
cgSYN000022,-4.650783982452968,-3.80461361276962,-3.9127981444697575,-1.862918789405361,-2.7205962316571974,-3.611094467703173,-2.8856427039855785,-3.1172921402749565,-4.057823238130896,-2.4113095052134375,-2.059735266196369,-3.0392328020771924,-3.067389705083033,-2.7383021741152587,-3.7496130326675634,-3.944737475369926,-2.7488669337451266,-2.7825069719780804,-2.195782104540807,-2.5324728345743415,-3.16368091876261,-3.403800944810053,-3.2877824103144198,-2.7328945181565443,-3.1631366449352627,-1.606187093336084,-1.3148365986282362,-2.141333101384027
cgSYN000023,-0.7912318804764724,-0.5685099593578803,-0.7853562701078167,0.2506067913528721,-0.4363367040219495,-0.35962332475734826,-0.8188668412185407,-1.0988797718007572,0.017910305870710217,-0.28865113738503184,-0.8256695272479718,-0.46769527854579385,-0.3207142159613019,0.11124535562900699,-1.094999700392865,-0.1667647732968544,-0.49395138107681774,-0.5875637848111998,-0.7545519950033681,-0.309204047247127,-0.9388547106018127,-0.2669142134955384,-0.3074581202805721,-0.07236392140805703,-0.6796431310732362,-0.3270002944413626,-0.7830491049557055,-0.37365625961270016
cgSYN000024,-2.4398084880854976,-3.403535315652051,-1.5894115873453016,-1.4772430369811251,-1.8570910029448051,-1.9584813381376283,-2.1394194203809924,-1.9247692712259623,-1.7866371498790241,-2.2870529857149835,-2.0695702571107417,-2.7732336463346434,-2.2323210083623306,-1.9939485577142,-2.716010371110033,-1.720895658687476,-2.6728718362482726,-2.5826351010387625,-2.2277358704895143,-1.739053369654056,-2.2725109972316058,-2.09071754519438,-1.3743304551703068,-1.8641458571138374,-1.9396418266306334,-3.664618990760482,-3.0358205228319703,-3.0217812365524104
cgSYN000025,-0.24042138322773215,0.04083837658579996,-0.09796620449333852,0.2317411788602904,0.24779897043525104,-0.14250307028563824,0.12019242612261472,-0.44455056607108345,0.22650373905608528,-0.47873535060241795,-0.3962333145014851,-0.18454350467191197,-0.4332291477953764,-0.47972171646300976,-0.7498361647006863,-0.08427155134753643,0.07512829472755798,-0.10199464229332092,-0.31810319545851623,-0.10846269689634148,0.10103410607847188,-0.8310941292716816,-0.3736447369245557,-0.24612798251803938,-0.4983877938209754,-0.6302888337022222,-0.071037465194132,-0.4055573272279055
cgSYN000026,-0.46380744706307164,-0.020881092176321083,0.2761645775653624,-0.35975396384122876,-0.023762006955316658,-0.08676619298966227,-0.2342594174001106,-0.07255458821465662,0.5551552294677725,0.5165006355384424,0.39444356322564234,0.37037368411743626,-0.21584436430982748,0.802468725122588,0.15173690405101206,-0.06892564604014614,0.32885239836451596,0.1293183849102322,0.6242025099720346,-0.054650930203752536,0.2130386118358686,0.5675372778656742,-0.2522590797470434,-0.123943782867164,0.4708830475462918,-0.31299102720033894,-0.7286663980528998,0.25325728822462495
cgSYN000027,0.5830311366935175,0.20281260841009663,0.9938126478311373,0.5439505216521248,0.8778737644150382,1.011391186297522,0.7689324379435231,0.04205925818191647,0.9037825201201293,0.23771455603650912,0.6458922680917916,0.325162186729907,0.21717458046738664,0.38686360210102044,0.4395760150689179,0.42992208951407146,1.0947032358317197,0.5584590559014402,-0.40928548688557137,-0.051489770924159656,1.3778340828989504,0.9128886383610211,0.1882318703147888,0.35400163687996034,0.5416940857352268,0.5305951352712432,0.8783999874411574,-0.22593173697277041
cgSYN000028,0.9837332062298096,1.1479783523876907,0.6348993566720492,0.7680716222081948,0.9104033580155156,0.5880366285219609,1.0695277495239115,0.9198978535047436,0.8517778729186355,0.5534170642293184,1.3727882936127174,0.7369122889780505,0.6683629720463292,1.1689614079344326,1.5083831067342066,0.783677833035854,1.0071303749310967,0.19638190231311872,1.1445836174589554,1.019810280855195,0.9175365921071862,0.15891057076238987,1.0736231061139365,1.0309227424690999,0.020364749485660527,1.015688200010621,0.8724367581348563,0.12409562104114873
cgSYN000029,1.508607991497311,1.9394154937573476,1.6966375706561658,1.9122261167264871,2.0446301789710377,1.3803490273644556,1.5637256289730588,1.4597473112311061,1.1709327264469485,1.9252082957457783,2.639278651110618,1.8647122013916235,1.320860158721639,2.737085703644144,0.9844789737915466,1.4040011353525812,1.3414609698489992,1.9328140819639785,2.1287563466593507,2.9397637155435783,1.851872402318696,1.394256784467627,1.6629233860603505,1.7371402948917498,1.6660135141451946,1.9699012148973418,2.084379788894909,1.7700406875896384
cgSYN000030,-3.6120510885556554,-1.6369149118948405,-2.0873274008505818,-1.541281633224431,-2.448258603799412,-1.5818264069471646,-1.832613795437364,-2.563995134711923,-2.2096631154640436,-1.2964911613969219,-3.127480144385933,-3.6215769313512762,-1.997962035726458,-1.832679510900368,-2.6867077551218954,-2.0396934762284715,-2.7100951133795905,-2.250258259483531,-1.5521211803551767,-1.8368266854543729,-1.4576767486145226,-1.8466220021921198,-1.3327165215269352,-2.4766181180136804,-2.727460975853904,-2.2517846967428836,-2.7756359706103355,-1.458017240981628
cgSYN000031,0.3932297522187796,0.47336070353563736,0.08221057472431526,0.10920481055718524,0.5674312554599167,0.623337105444162,0.6749018425585689,-0.1523623903096424,-0.07639586113004748,-0.11929253851336653,0.11295327915980369,0.016281246843428857,0.3556056057572372,0.17882691717599633,0.5208446852556088,0.23673049438361876,0.7448364824555314,-0.03336422581672551,0.7313852731805793,0.43423740349009154,0.2755852148468935,0.35786063193637463,0.36839685528364996,0.1664337307159372,-0.23987801644860307,0.5807509815923538,0.19641214437764917,0.39855575517797026
cgSYN000032,-1.3887905839197374,-1.5842004071762414,-1.1431794398054969,-1.263534436358235,-1.5276957616234286,-1.056333227571285,-1.4648315606173812,-0.8815401178856161,-1.3620371034580179,-0.818025252808857,-1.7627283433023773,-2.301774394573623,-1.8211852470107766,-1.0789715048895079,-1.6536043457128202,-1.325312493784712,-1.5517775574061814,-0.9836076965994892,-1.7468792061374947,-1.5632953169268016,-1.380761521277784,-1.0758549591983826,-1.47124186658649,-1.8113245812057204,-1.7174637457474202,-1.0066466638210856,-2.0016905613625475,-2.997551951731018
cgSYN000033,0.3024506898189075,0.7621206647744735,0.6473959523164898,0.6034881466647759,0.5522023601409344,1.051778823781198,0.785744303011577,0.5642807578435439,1.1556555491030838,1.4794491976073085,1.5221288696478148,0.5815730770581174,0.8269333032518856,0.9775104331165729,0.732266444564268,0.4627894794127714,0.7437098409097055,0.5250804186353809,0.296179357150124,0.9083992404950804,0.6375281906490472,0.9063665497040044,1.0463417966746096,0.7284157782748963,0.6916775415083175,0.6392338010816163,0.8582381979348807,0.8353725242417123
cgSYN000034,-0.5954371375107669,0.1407775041724664,-0.5194440086922514,0.20179057312329843,-0.2881137138392205,0.27419134849381394,0.5274414555217131,0.24091576267730033,0.033205842555346976,0.8144441781440981,-0.1586661131742906,-0.5960055037601936,0.059920949102357894,0.5304335066006397,0.18973438796091674,-0.4173015295490313,-0.15218641124344123,-0.07827067601605181,0.09924171526187046,0.4358271956757192,0.027376146273524634,-0.008709128462948126,0.1780204013233827,0.49194834080685673,0.10186115362794872,0.016839535281333848,0.2712366803599455,1.0344344364946192
cgSYN000035,1.5433952021180388,1.9798484521566406,1.784808474475575,1.0579052056970573,1.5279787356305667,1.0605342584925677,1.5356606066859495,1.4381403836591238,1.0588507941071592,1.208300620936162,1.2215358715551892,2.9983190981026344,1.845850018090445,1.9314856191333967,0.6593573897853412,2.2849094655167055,1.4384763298564338,1.7182241760974133,1.9920529786436985,2.3744344997592135,1.4405324183605948,1.7061573447396878,2.430527581021719,2.2012506477514546,2.4751501196890717,0.8333987890860318,2.0770792496397847,1.3315108732086645
cgSYN000036,-0.6653099867597054,-0.8370497795867935,-0.5636688188200529,-0.7279357710892065,-0.8580626935483608,-0.1098832047615439,-0.8837186389570454,-0.3547277992094339,-1.4432333142582754,-0.4838060975293444,-0.0395912975299517,-0.4489905106498734,-0.5953206533223202,-0.36739658252257257,-1.0987565980702991,-0.8821080030188007,-1.0788052190213435,-0.7098484757818633,-0.9880459237689415,-0.24408068091101826,-0.43814228497625796,-0.9367989329870454,-0.19168872436518405,-1.0171014695293545,-0.44273467381344417,0.15103589081465002,0.14728488028886355,0.04923364269865385
cgSYN000037,-1.3702981433007668,-2.3004771074801864,-2.968470000080536,-1.9909499390046204,-1.6504217235244103,-1.329881154335676,-1.8180678521491045,-2.812094896487106,-2.466602716087296,-2.3114253830147318,-2.470186031964073,-0.6172609929069001,-1.7963938237804589,-2.6909723709049898,-3.2917734771619,-1.707618542900384,-1.4129837434204315,-1.8773412054169167,-2.97173886677378,-2.4678746022484206,-1.1333630058467266,-1.8434430176440884,-2.129672585258809,-2.5408355849706563,-1.695935307815372,-2.3910700284333863,-1.7808089891365873,-1.551550997787893
cgSYN000038,-0.42603191594925266,-1.4277621694478622,-1.3954215867838937,-0.7545144204008961,-1.0643160850257134,-1.3162215845513243,-0.8779393496050062,-1.7906585382087779,-0.9749323473207552,-0.8265874506815284,-1.0450819813321188,-0.47341434845688746,-0.5314068895045373,-1.0040758518412267,-1.133599561455577,-1.163296041560159,-0.4424934667351671,-1.5427536783746094,-0.8835941125040897,-0.04307783168344995,-0.5186360610021884,-0.9556642416128758,-1.0799510115573696,-0.5732030008960631,-0.9686511253516621,-0.40172027560909657,-0.9258809398343593,-1.061285009230443
cgSYN000039,0.5375802298135185,0.5412989956581695,0.5469609020842339,0.7814051135603431,0.7076126312940719,0.9742024300562269,0.22978117157341615,0.22802865340927905,0.5718169851159544,0.38197222562401417,1.0914094448585097,0.22171548333330882,0.09123534418014503,0.7099481619901784,-0.20795446045227264,0.43478482761639836,0.9598751765806531,1.5275797146636854,1.0185234558448375,0.38339577707780864,0.437959132145448,0.5132233808621817,0.5783083527994939,0.144209908440219,-0.030908060748097432,0.014332251301351986,0.4095009649378186,1.1539942763978304
cgSYN000040,-0.30468485796475064,-0.8178530526793489,-0.5747888053929049,0.23871270176802176,-0.1456400372724268,0.04958845232358891,-0.548614870647626,-0.8756343266401572,-0.19646552504023868,-0.02950997132437401,-1.3251630948035586,0.19185515333162073,-0.4352957795083933,-0.3166997284841363,-0.8585940053870935,0.03468357594627045,-0.5397202486462993,-0.10514249260168235,-0.3250934106788056,0.21282375776547624,-0.3222775214739728,0.19198498830323116,-0.3237094474413105,0.12866389839690354,0.0174565673250012,-0.6842440665405913,-0.0659507916824115,-0.4518044094333968
cgSYN000041,-0.9671392479610028,-1.0633984624610113,-1.3257657415903419,-1.118515215948655,-1.042261072086976,-1.4913198365079032,-0.9392939983165712,-1.2522702151687197,-1.0080724109633818,-1.3612158812232944,-0.3435498859705838,-1.1884333744202078,-0.6295089600572054,-0.5492005978151083,-0.7289833166262517,-1.4401421217747163,-1.3311026459965352,-0.21816252982869544,-0.4882800711485308,-1.2481592036792988,-0.798575503081008,-0.32004394211887266,-0.2091337415599647,-0.3918840945729649,-0.5324313114556051,0.04423181808728237,-0.5993681387158617,-0.2582590201689364
cgSYN000042,-1.2077209583219692,-1.1688959103102237,-1.147968625362453,-1.724076724707013,-1.0666387188180315,-1.9597360819462373,-1.9549078299929465,-1.6378066529886919,-1.4636491581350517,-2.422222902678768,-2.1005224197054346,-1.3993753103239235,-0.9246007266857362,-1.2733458763098466,-1.7543613942749077,-1.9309471287693358,-1.2163798584019594,-1.0463277340361166,-1.4902246059711535,-1.398871421483619,-1.0487981562127315,-1.610782591951866,-1.6979611587483268,-0.631738324448156,-1.9428722590047194,-1.1469509284958999,-0.8433707119101507,-1.5780539246166738
cgSYN000043,0.571795349900971,0.33020006316235373,0.31347689118880945,0.01755750604555596,0.1542255377287964,0.7436414561894482,-0.2240040735919369,-0.18269985221893809,-0.058281022575998515,0.5014363664144682,0.3658664727808816,-0.04401694698010166,0.15273475741856118,0.5258955991071076,0.2006783607397798,0.30963722405811295,-0.2500063343211487,0.48274027717941814,0.7925900036451042,-0.040810133452996306,-0.2446722315214593,0.5777357951191109,-0.516560874830293,-0.1174798011682987,0.06514151919046311,-0.02670585110584867,-0.446716328796165,-0.1684063112104952
cgSYN000044,-2.8455180757591005,-1.465350600839659,-1.6802848733158762,-2.154135759058161,-2.101634702380409,-1.986657914068619,-1.702588400414865,-2.642425855621862,-1.9485391687296587,-1.5038416179242229,-2.517652971280751,-2.0471331262187826,-1.9893400199760873,-2.4950215176797625,-2.6880850320151017,-2.402721851185182,-1.9014980281970264,-1.6658390055071668,-1.8126811954004876,-1.7416320106660543,-3.5824189918520495,-2.1491997722466913,-1.5216098034954897,-2.0106282298314593,-1.1811461831582515,-1.291489132486139,-1.3699094496703859,-2.2839909402095513
cgSYN000045,-0.18109880560284228,0.17465345140272043,-0.12000127292668158,0.3966050181988572,0.3887858826554938,-0.38599352825018485,-0.8281671893693479,-0.6396480394342321,0.3581489711456248,-0.1954382554366815,-0.6237680931959159,-0.11244848340494608,0.7365275827389473,0.23679291567814983,-0.34211967550992417,-0.32208719307656053,-0.09266300410481797,-0.01803934322374917,-0.23999672861802793,0.10308277122246545,0.3165263742304361,0.06708519222289952,-0.12069682132005127,-0.44313052576245016,0.4556477267127327,-0.12296505849291016,-0.283081618115482,0.1515955155902484
cgSYN000046,-0.7438255949625443,-0.3618955942269482,-1.2218155016525614,-0.7197662194330453,-0.5491285298185462,-1.0211427497603276,-1.1449534274610087,-0.728849919008245,-0.8031283862462935,-0.40211448496616414,-1.1003391640611186,-1.4145019562264078,-0.9473101404937451,-0.6077745563391858,-1.2645036147638473,-1.3662653204235748,-0.679023616272849,-0.5087183390929616,-0.9824614953712465,-0.9264662420938222,-1.3711251782144125,-0.5146046414045493,-1.0380652484698463,-0.6809941715111291,-0.6438359712516362,0.06139309103393165,0.06282830948306703,0.1960166102998903
cgSYN000047,-1.1123696530119156,-1.3727278800362464,-1.4472610088424638,-1.4183822011464922,-0.8644313720971947,-1.7407238990228733,-1.4354902941021692,-0.8809249301762373,-1.9945206896923466,-2.4947860640400563,-1.3933630219307498,-1.0947216567419877,-0.9307402900966132,-1.1928107625463171,-1.2399752279757386,-1.9782465408757641,-1.6584702216593001,-2.4638166836147506,-2.0041716763914543,-1.7550880340622694,-2.2229185679247085,-1.4268590845506728,-1.4148420581666716,-1.4033648626712698,-1.8227874023454125,-1.141736906782105,-0.9968062270905772,-1.841311314796387
cgSYN000048,1.6817486133822077,1.6591178642808395,1.4872726183446825,1.1544348092296977,1.1571702012511076,1.265858053495765,1.5068630041757236,1.4704488433213163,0.9911649696473288,1.4523651786134752,1.1480087342311052,2.245024639139035,1.0234596248700514,1.1391234562219053,2.1362332674707347,2.0254221143794364,2.2251028581797327,1.9605882181729546,1.4134712267149403,1.4146847094566493,1.9769097324889575,1.4237758601438681,0.9167822311956917,1.2613518606840044,1.1641067933345728,2.362691062437901,2.188920962876099,1.3520596201340132
cgSYN000049,-1.5603086854167147,-0.7457744214285639,-1.7122362395235895,-1.4808301715569911,-2.1063928858104473,-1.168602319356205,-2.0745972978161107,-1.4938573801761486,-1.9113254100926995,-1.402975718224436,-1.6951911934937327,-1.0638423342452115,-1.7528003417839157,-1.3571361667004493,-1.6528617390498397,-1.473464897189338,-1.2276616598670131,-2.6474806368594956,-1.0797515779633655,-2.025365683943059,-1.630305412204664,-1.2505307681195796,-1.276179710207376,-1.327727861675469,-1.411259090022154,-1.55078882080695,-0.9396187614396021,-0.8103652421664402
