Probe,SYN-REF2-01,SYN-REF2-02,SYN-REF2-03,SYN-REF2-04,SYN-REF2-05,SYN-REF2-06,SYN-REF2-07,SYN-REF2-08,SYN-REF2-09,SYN-REF2-10,SYN-REF2-11,SYN-REF2-12,SYN-REF2-13,SYN-REF2-14,SYN-REF2-15,SYN-REF2-16,SYN-REF2-17,SYN-REF2-18,SYN-REF2-19,SYN-REF2-20,SYN-REF2-21,SYN-REF2-22,SYN-REF2-23,SYN-REF2-24,SYN-REF2-25,SYN-REF2-26,SYN-REF2-27,SYN-REF2-28
cgSYNK00024,-2.757638686700343,-2.294888219194986,-2.7313293360804733,-2.709023962656959,-1.6276512480801713,-3.013311768302967,-2.956147798251581,-1.7104205662935428,-2.4882429796110803,-3.0179607067308774,-2.896763823838011,-2.980571337908812,-3.555347933472015,-1.3963581130397504,-2.4213364993277335,-1.782056477315392,-2.460886756020927,-1.5772247811477902,-2.53152710091368,-3.029381694311791,-2.204732867329442,-3.4933563326349963,-3.5019477070468437,-2.3411651382138743,-2.6589827309096066,-2.760475339204241,-5.049007180967864,-2.328328774442897
cgSYNK00025,-1.7940148641740694,-3.07282474533276,-1.2801991226802898,-2.6288938942098836,-2.071434333160008,-2.1860281227756477,-2.2447075145958504,-2.256121145253806,-1.750532300772587,-1.6996669378933038,-0.928491848207457,-1.36429662404893,-1.246524584531101,-1.6696131642662906,-2.115709917079081,-1.7505967421105442,-1.9264282190353281,-1.3374126359550724,-1.6813208789977432,-2.5597290140201845,-1.4717828581480656,-2.1668979552108323,-2.3268034266338913,-2.141239001318902,-2.2298439032484794,-2.0558084030340495,-2.2194297789270534,-1.8887118607334965
cgSYNK00026,-0.03486296443100747,0.7648416593527206,1.1117884863030645,1.0919994215838156,0.4941223151483222,0.7428981949653028,0.5237255790564289,1.190898540155998,1.1559438905838502,1.5495073357337943,0.8210950093883602,0.6980449266944334,2.032493438608034,0.7587992099060064,0.8010227679337493,0.3881164920460513,0.33344125157528537,0.9660375426044426,0.9224449325986989,0.38586337277713517,0.3680809481370216,0.5777806758495336,0.43563539588519035,0.36138681789555394,1.0339747083650965,0.4759121129407723,0.43027049029036973,1.1876290115471093
cgSYNK00027,-0.8501889606284033,-0.5238389396931465,-0.18172086044149718,-0.2084839986179694,-0.31521236886257886,0.09984099764334457,-0.4626448761295623,-0.07482410084161527,-0.6547609461698607,-0.4176539394289841,-0.6890084108329011,-0.3295401399821877,0.3693683096534675,-0.38394815316885705,-0.31342099621393416,-0.7703331888969827,-0.3254111910049515,-0.7750958034635885,-0.1225374175586781,-0.2708178868885792,-0.7995230553921083,-0.4221510638226788,0.23561210324297757,-0.4959881685278408,-0.1776356837151196,-0.5023966607061846,-1.0002190950431604,-0.21854414727127322
cgSYNK00028,-0.7096733731221144,-0.8601731716265557,-1.7934466619263665,-1.5475206251717524,-1.245317122665508,-0.9334321457795696,-0.782010136815479,-0.7203100476472862,-0.8393378040899282,-0.23978769210676065,-1.3231937802134908,-0.8957533377494866,-0.5996558423860108,-0.1392063615700772,-0.8409924321904974,-0.4288339514602606,-0.744982906302411,-0.7764458678838329,-1.2188578249989688,-0.4996497027936298,-0.6642729954562994,-0.3152272155033153,-0.8851792433650054,-0.6404640461919955,-0.6258779824677384,-1.1936451739287963,-1.3242014563245779,-0.3569672259973187
cgSYNK00029,-2.0726596344765347,-2.063022320588614,-2.7117973657055168,-1.669242249045505,-2.6185917404485015,-3.332990445580279,-2.16255437004806,-1.5854511064029229,-2.2936398155451347,-3.1473217574868144,-2.1753344742146057,-2.546068661341588,-2.997701944007105,-1.5581204765007663,-1.5753447255743613,-2.0763789622768214,-1.657247641329049,-1.850235915714867,-2.41993739948424,-1.9332046064550523,-3.1336504902656026,-2.995623590565077,-1.8902229878638925,-2.373401111921983,-1.8402545776176682,-2.7770355001339913,-2.3778176795009474,-1.8015094771663855
cgSYNK00030,1.782720509943939,2.718737051093856,2.263766672300043,1.3292015792025822,1.301465134211474,2.400738101996844,1.3995426801353374,1.6258452116291435,1.6106628373942273,1.7211574253149358,2.16095548991181,1.8627397430128438,2.180390841690487,2.085160524990038,2.2161282349118485,1.6368992968776321,1.721863144490455,3.283649578568596,2.1442152732890754,2.094195061407687,1.8584419173819176,1.7659885268665316,2.3648012285084747,1.5317272048293458,2.3127169928659317,2.0957263230672702,2.0358267042213045,2.857636549264701
cgSYNK00031,-1.7215572513715391,-1.512911068319261,-2.0198249837527054,-1.9515451553428123,-2.5287164806818057,-2.0251394899377293,-1.528993802273911,-1.6403970370345378,-1.9503360121322657,-1.3641077421405263,-1.4124447780130613,-1.9488589145509203,-1.7978634477539315,-1.4958541381942092,-1.1409132957877495,-1.7407105859467389,-1.4334220907125363,-1.4540070452114504,-1.4029756380792977,-0.5959078061165998,-2.1347948608568617,-1.463228520924463,-1.953704271966818,-0.8423420029420884,-2.0958488385333225,-1.8312143069491933,-1.6600623554780478,-1.501257094605487
cgSYNK00032,-2.745436338602693,-1.9769219762543453,-2.8570362297434873,-2.091278624163247,-2.412784132265407,-1.5594306782996878,-2.150284365168207,-4.021249528176502,-2.242751088652484,-1.6921570042074623,-2.2594894326434165,-2.6172716590749956,-2.443540439689195,-4.265006690052069,-2.4488198658071973,-1.570408014731253,-2.413195795745469,-2.682670638905511,-2.6564953891656646,-1.548847787742544,-1.8236935164612162,-2.9618667019966862,-1.9497827433821162,-1.4723301027636397,-2.461631970002853,-1.7669191941415137,-2.2609878053265815,-2.814511226924346
cgSYNK00033,0.7700810954748211,1.2304789333171815,0.4680283207518409,1.092445591117302,1.07425595394004,1.1259941733454035,0.9536879155651138,0.6075629930615848,0.8859478757023475,0.9481476742792548,0.8748985011412673,1.358322771822899,0.8807175172781602,1.236705232072118,1.1143582085915673,0.2986567364987789,1.2722098928855268,0.7544555518268038,0.5627656165078389,0.5453365537059336,0.787439850474621,0.45133236945317123,1.4929690056147582,0.7544030080387439,1.1018900756859098,0.6698277166628007,0.9838861356995492,0.6926650942657117
cgSYNK00034,-1.0801431311730647,-0.8995980641511273,-1.7486715854018977,-0.7360414803758508,-0.6714198328897671,-0.9169629243346104,-0.9873744537107748,-0.685880046050101,-1.1535897724584434,-1.2364604570264757,-0.3728774967201193,-0.7903499726944326,-0.9281788705937613,-1.180825054361204,-1.289271313164791,-1.1435921125530502,-0.8234233779508754,-1.0124202708015988,-0.9130801312299273,-1.2954190357059348,-0.8334542513860375,-1.0561857912274077,-0.9890906042687607,-0.9205898306464111,-1.3967108624456106,-1.5735959271434345,-1.2547635940085522,-1.2493661550723236
cgSYNK00035,-2.288982122817865,-1.6136742012347531,-1.400911669578952,-1.8766703686276227,-2.2455317011246723,-0.7610446763515232,-3.290156573989651,-1.3282023878143905,-3.050196724694891,-2.283882158813168,-1.3914204876544298,-3.213836623246368,-1.94061138762648,-1.921387188215087,-2.0929334403909565,-1.7646984007901274,-2.5063009824750724,-1.582962872663937,-1.9250763492542988,-1.508605900063843,-1.4120861703896894,-2.0383538491614828,-2.0259641865915605,-1.498444247854863,-2.2065215731771763,-3.5281457667344225,-2.975411042494621,-2.079202305829883
cgSYNK00036,-0.3882409098860428,-0.13082994650760174,-0.2700026183475934,-0.48480941825449425,-0.38581463970847507,-0.008843613336775306,-0.6062450048189353,-0.16708819473167086,0.09543183839288888,-0.9746164767748677,-0.807463329893679,-0.036968229880684836,-0.8291287216960179,-0.3380356767805653,-0.5162291837058801,-0.05879536587345711,-0.5175584222009548,0.18499507390277845,0.06747754104398744,-0.10818883310661694,-0.5567812269300842,-0.2997907132807432,-0.6468417435351176,0.2509029871714977,-0.4485239754597205,-0.6456477536797508,-0.019187311445202738,0.08909278778246901
cgSYNK00037,1.8979604690265082,0.9794487772427732,2.011940644374314,0.9004977373937413,2.828304309802097,1.688678931804569,2.539473072306239,1.669913915369511,1.8903888049792978,1.3070612861521722,1.4998414349441396,1.50063264512872,1.5451984865115311,1.3062046039403816,1.0573125438914601,1.3144067618989719,2.066622108474446,2.037411260069814,1.3415501759476873,2.1093576432355006,1.5345006276639668,1.7846468876911337,2.0876377284157543,1.7126081342085482,1.1400127821326236,2.866986269765289,2.8552343316458533,2.486554886906211
cgSYNK00038,0.8656052611777595,1.05320445101029,0.1344752860699132,0.5808935855626765,0.19753718787096294,0.2926183163440476,0.03097880111815186,0.8957490324871386,0.7582785962442096,0.5949147736397212,1.2188650312056692,1.4714063125819254,0.6134042739116229,0.9482611125309199,0.5492761138914743,1.3571304658678403,0.3376033419054956,0.6536995114710639,0.69804166545063,0.004539486820874177,0.3855232790329087,0.6613181833688422,0.3519779080667339,0.2002733353884773,1.0966512897101166,0.673370697373611,1.2852172939501605,1.5334853846082448
cgSYNK00039,-1.323622154369596,-2.311067792174869,-1.3505379008778504,-0.8165573246466686,-1.340165054021398,-1.0318431193010928,-1.2221065846595307,-1.9269170516023195,-0.9858674820217901,-0.6077987255447743,-0.8071448225987115,-1.1535286487612946,-0.4389821299316888,-0.6840294578263388,-0.4551466062948818,-1.1536441267373951,-1.6038006412518444,-0.4738165798202349,-1.0950670657967496,-1.4742099990557116,-1.2508819657210462,-1.1633418050445508,-0.5994321568357289,-1.3701211588435835,-1.6151784320628448,-0.9871701566432314,-0.45738615629042423,-0.3732709180892113
cgSYNK00040,-0.3110237353342783,-0.6800465052170497,-0.7100026365010732,-0.31772950702181846,-1.3046682315871774,-0.5154726857555572,-0.4549823423927509,-0.2031821125430273,-0.3452859083682766,-1.396616208555948,-0.3232847348439636,-0.5658518267568847,-0.34566362416026514,-0.6938158186447785,-1.0732120432061536,-0.6710786965698983,-0.31311288269943427,-0.49607271666631,-0.24787680861982084,-0.05706788674843853,-0.9526182639150493,-0.06668279122026732,-0.9417535260425053,-0.7402744293443889,-1.1240350649007642,-0.30482201293226985,-0.0579357113930161,-0.1467314736106913
cgSYNK00041,-0.3551730986712811,-0.07885570240485038,-0.4881843472738083,-0.3424655191707133,-0.5485319291409968,0.21275807724438978,-0.9877678383931932,-0.7715727851428686,-0.17173475071490038,-0.6528166084633106,-0.033645160859410585,-0.44988043829046576,-0.5375620747407585,-0.47430102270809826,-0.10023116965217303,-0.3538056857811141,-1.0729059297701906,-0.47212923716115346,-0.35845570587983533,-0.6285737129258999,-0.5664429523319038,-0.5864410542455574,-1.3043737194215446,-0.15900544333924493,-0.765728509825563,-0.12382107129611335,0.341048794271114,0.031270892041391773
cgSYNK00042,-2.595990566035781,-3.578090644731877,-3.15887200481711,-3.4359558248107978,-3.7377868021256524,-2.9260560174935124,-7.636624620543649,-3.477184948001505,-2.882467392230756,-7.636624620543649,-7.636624620543649,-2.935810478255732,-3.8079728230654055,-3.859406618780953,-3.700092211356322,-3.6094370759972665,-3.8477676827010647,-3.5473833405534263,-3.740240291915437,-2.9485171844255693,-4.85433206375023,-5.327284018769743,-3.0116830910433374,-2.9832447034094147,-7.2728165431215395,-2.885150976419567,-1.7221846003123327,-2.043529858571396
cgSYNK00043,-0.9429540933321177,-1.0149813009447335,-0.3192417043779448,-0.3433708518000886,-0.0338861277611794,-0.7211696014965335,-0.25137773759771065,-0.2845565019972427,-0.24370252609978774,-0.24510135649048134,-0.41652771581084197,-0.8280311179332254,-0.44622475696705516,-0.7117184445943235,-0.2220200455628881,-0.38493854503463343,-0.01837708179859899,-0.45763723838874676,0.10567320247255979,0.12648333610162904,-0.16368883966387252,-0.8973537269229055,-0.43664530262201356,-0.23672037382646569,-1.0064671873980033,-0.08541171605047611,0.41707667193668824,-0.16356821284949494
cgSYNK00044,-1.9455104919352022,-1.0908199999283104,-2.4488820079047064,-1.85208146878004,-1.5911249235109128,-1.4049738600351496,-1.33197843555853,-1.7689366340952857,-2.061751630577907,-1.6337760907890637,-2.5808932903611455,-0.7061266183208397,-1.2131038773851008,-1.3445102110182034,-1.75607100212832,-1.1276045832069885,-1.5938620164005246,-1.6207351297138055,-2.076254491191889,-1.8426500242698014,-2.352378488354431,-3.0742474332336833,-2.415063219260511,-2.1596432169327198,-1.5527314528174472,-1.0829441339561554,-0.8556386774076501,-1.0508669686192125
cgSYNK00045,-0.21435864808991684,0.26912159434002453,0.33211580236712623,0.37436249704701857,0.5890136643614099,0.7271447563294997,0.50757867157488,0.30938207746184854,0.22316412162562468,0.5942904053964974,0.3723521185440266,0.000254538855649176,0.8962447688044588,0.16915395282052909,0.6099402710996775,0.038867048613916155,0.5662929069712752,0.044375911732042264,0.071498695169539,-0.0006059761571889313,0.4416196515640447,-0.020197897698982194,0.6037255406348678,-0.09752773799344586,0.5903582986852849,0.40029519546722875,0.4050021055359086,0.5946410588222993
cgSYNK00046,-1.9251991702472586,-1.8724167514184686,-1.5021913101584745,-1.491671314929801,-1.4252233603708084,-1.9229577764534143,-1.189533605438725,-1.424832520052088,-1.3614745173197995,-1.709548450340194,-2.191035567915954,-1.967977617216504,-1.1053253715578346,-2.25683510772251,-1.8231489065172488,-1.1089193220443088,-2.238907508227504,-2.023983766180107,-1.1632093206598288,-1.5172325763290497,-1.365024000074288,-1.1250821110947364,-1.7858397335430052,-1.2797530288435675,-2.249712442579416,-1.059653842101647,-1.1617142780720602,-1.1985853123443413
cgSYNK00047,-7.636624620543649,-7.636624620543649,-7.636624620543649,-7.636624620543649,-2.8785116933460246,-7.636624620543649,-3.947091301080623,-3.53266309000433,-3.6965302946574154,-4.206634187810698,-3.572641080327909,-3.782784296540593,-4.490608990897687,-3.689122309139,-3.018845022635524,-2.44324885197365,-3.153775774112413,-3.154873869507829,-7.636624620543649,-4.0400719691348765,-3.238764450101342,-4.18301865009556,-3.425149457565775,-4.216200253018529,-4.107399057573031,-4.028871751814983,-3.6627443099118615,-4.119617488834081
cgSYNK00048,-0.1302356079567846,0.48238254332005065,0.47034993541396963,0.08153400773691966,-0.05338598653280809,1.0553449364944325,0.66938374236215,0.8357499715193925,0.879924197829679,-0.19623162764008686,0.0541367093214281,0.6037653809509376,0.2384882534519439,0.2995999269070687,0.40255238540984223,0.3527300994396665,0.39749307538190837,0.6160096086880809,-0.21609948806798757,-0.011976165984689586,0.12923271944710407,0.5924896683211254,0.7852580790757835,-0.060670800596202265,0.15528432470054107,0.5591856502285153,0.5926353598536317,0.5937403361222025
cgSYNK00049,0.5810961926316743,0.2665246803292343,0.4756098476872595,0.3705963160366664,0.4068465718236159,1.3198981392129547,0.7123714342851033,0.7824483813691258,0.38951640623998585,0.5024394222214867,0.2708078222199138,0.8368332451500808,0.35682873232593126,0.5019285199244105,0.4850145997778974,0.5290565297048638,0.3798313226386151,0.19712278869749558,0.7316805279358517,0.06374251038585069,0.3838469083044162,0.010187783023793733,0.06135333352589428,-0.016792180567452086,0.367315449626364,1.2310236500969187,1.3831714508909272,0.427760956516926
